,Price
12978,14.187074114396758
12979,14.187074114396758
12980,14.75160391713461
12981,13.567049198665774
12982,14.962913010801817
12983,14.845129975145433
12984,14.962913010801817
12985,14.0225247273486
12986,13.864300722133706
12987,15.096444403426338
12988,14.897315728316002
12989,12.92391243868049
12990,13.800396920154226
12991,14.739769459487606
12992,13.710150042306449
12993,15.285686403064867
12994,13.38472764187182
12995,15.02447090380125
12996,14.457364444136669
12997,15.03928598958639
12998,14.880221294956703
12999,14.48333993053993
13000,14.074021253115776
13001,14.346138809026444
13002,13.815510557964274
13003,14.214286677921642
13004,13.422467969854667
13005,13.989463865087712
13006,13.279367126213993
13007,14.269765830241871
13008,15.150511624696614
13009,14.897315728316002
13010,13.473020249017498
13011,14.430696197054507
13012,14.603967918328545
13013,14.538216540765763
13014,14.183619879528669
13015,14.703401815316731
13016,14.169682371684887
13017,15.64005985001532
13018,15.110237725558674
13019,13.38472764187182
13020,13.652991628466498
13021,16.349207371921707
13022,15.319587954740548
13023,13.652991628466498
13024,14.626440774180603
13025,13.292949677979863
13026,13.864300722133706
13027,15.2624295409006
13028,13.732128949025222
13029,12.765688433465597
13030,15.285686403064867
13031,14.71159858252091
13032,13.217673557208654
13033,13.883169206438088
13034,14.68050799545088
13035,13.710150042306449
13036,14.71159858252091
13037,14.457364444136669
13038,14.038654109278484
13039,13.878485357125662
13040,13.764217263576723
13041,14.28551418721001
13042,13.527828485512494
13043,14.316285845876763
13044,14.03062193758122
13045,17.884537312202085
13046,14.674172177001793
13047,13.687677186454389
13048,13.652991628466498
13049,13.500799813124575
13050,13.541073712262515
13051,13.840203170554645
13052,14.301018373745976
13053,14.269765830241871
13054,15.201804919084164
13055,14.375126345899696
13056,14.603967918328545
13057,12.873902018105829
13058,14.626440774180603
13059,13.262125319779487
13060,13.681979165339751
13061,14.53335035111459
13062,14.827111469642754
13063,13.955272500339433
13064,14.817978986079481
13065,14.403297222866392
13066,14.28551418721001
13067,14.038654109278484
13068,14.28551418721001
13069,13.17115354157376
13070,14.737783361515977
13071,14.357834848789636
13072,12.577636201962656
13073,14.137594057133388
13074,14.73180128983843
13075,14.648419680899378
13076,13.963930563082547
13077,13.864300722133706
13078,13.37700559577791
13079,14.038654109278484
13080,14.430696197054507
13081,13.500799813124575
13082,14.75160391713461
13083,13.567049198665774
13084,13.737549016494562
13085,12.388394202324129
13086,14.316285845876763
13087,13.049792684569493
13088,12.154779351142624
13089,14.346138809026444
13090,13.981024996441848
13091,13.676248490630767
13092,14.187074114396758
13093,14.375126345899696
13094,14.297936707208567
13095,15.319587954740548
13096,12.936033799212835
13097,14.038654109278484
13098,13.652991628466498
13099,15.112973705377549
13100,14.386490104550012
13101,13.37700559577791
13102,13.493926933836812
13103,15.096444403426338
13104,13.906264921232738
13105,13.732128949025222
13106,13.38472764187182
13107,14.75160391713461
13108,12.89921982609012
13109,13.561907799165356
13110,14.521080258522776
13111,14.603967918328545
13112,14.151982794585487
13113,14.580978400103845
13114,13.500799813124575
13115,14.682611045647658
13116,14.630875371248468
13117,14.310206799800381
13118,13.260384675301703
13119,14.707508597269385
13120,14.383661248349535
13121,14.506154608306101
13122,14.659230597003594
13123,13.976778705560397
13124,14.126664986601197
13125,12.971540487669746
13126,13.997832114758229
13127,13.38472764187182
13128,14.48333993053993
13129,14.279244574196415
13130,13.854731271117556
13131,15.250595083253597
13132,13.764217263576723
13133,13.329377546788654
13134,14.669925886120343
13135,14.473030560881067
13136,14.346138809026444
13137,14.279244574196415
13138,13.9108207377686
13139,13.415032991367148
13140,13.753635154246187
13141,13.592367006650065
13142,14.71159858252091
13143,13.38472764187182
13144,12.388394202324129
13145,15.096444403426338
13146,13.835313185260453
13147,13.304684934198283
13148,13.815510557964274
13149,14.83796148566682
13150,14.380824367014334
13151,14.521080258522776
13152,14.204168547756057
13153,14.71159858252091
13154,15.511126166639427
13155,14.75160391713461
13156,13.805460222110773
13157,14.253765488895429
13158,13.500799813124575
13159,13.541073712262515
13160,12.762827201184564
13161,14.615267473582477
13162,13.989463865087712
13163,14.659230597003594
13164,13.122363377404328
13165,13.993656743347747
13166,13.060487973686241
13167,13.955272500339433
13168,13.262125319779487
13169,14.187074114396758
13170,13.560618308335483
13171,15.03928598958639
13172,13.698976741708323
13173,14.070152776337855
13174,14.624216079158492
13175,12.100712129872347
13176,14.346138809026444
13177,14.204168547756057
13178,15.173919715594629
13179,14.98644350821201
13180,13.422467969854667
13181,13.17115354157376
13182,14.938815459222756
13183,13.270783382522602
13184,14.28551418721001
13185,15.520258650202699
13186,14.654920245502472
13187,14.430696197054507
13188,14.115615150414612
13189,13.287877815881902
13190,13.235692062711331
13191,14.690979295318174
13192,13.8878312195439
13193,14.417090544998729
13194,14.545471711646936
13195,14.0623706358958
13196,14.637490610367188
13197,13.199324418540456
13198,14.077874822431765
13199,14.457364444136669
13200,13.610943392223
13201,12.676076274775909
13202,13.830399170458024
13203,13.345506928718539
13204,13.081541382884074
13205,14.115615150414612
13206,14.115615150414612
13207,13.635187003832993
13208,14.637490610367188
13209,14.73180128983843
13210,13.9108207377686
13211,14.686803923907693
13212,14.767168433675721
13213,13.901688254205327
13214,14.077874822431765
13215,14.648419680899378
13216,13.345506928718539
13217,14.375126345899696
13218,13.38472764187182
13219,13.422467969854667
13220,13.38472764187182
13221,15.01547534089267
13222,13.287877815881902
13223,13.9108207377686
13224,14.28551418721001
13225,13.710150042306449
13226,13.42984807715229
13227,14.580978400103845
13228,13.933293593620657
13229,12.834681304952548
13230,13.764217263576723
13231,14.452087387035824
13232,13.779883380321124
13233,14.137594057133388
13234,14.962913010801817
13235,13.270783382522602
13236,15.150511624696614
13237,13.458835614025542
13238,15.150511624696614
13239,13.676248490630767
13240,14.71159858252091
13241,15.123843377614453
13242,13.38472764187182
13243,14.71159858252091
13244,14.058456736574664
13245,13.641157170819497
13246,13.38472764187182
13247,14.375126345899696
13248,13.652991628466498
13249,15.137266397946593
13250,13.77468856344402
13251,15.082458161451598
13252,12.577636201962656
13253,14.880221294956703
13254,14.383661248349535
13255,14.328334184392938
13256,14.141210697603576
13257,14.690979295318174
13258,14.240124484911199
13259,14.333708936059677
13260,14.430696197054507
13261,13.863347887378435
13262,13.955272500339433
13263,14.626440774180603
13264,13.764217263576723
13265,14.301018373745976
13266,14.73180128983843
13267,14.962913010801817
13268,13.681979165339751
13269,13.253391639810733
13270,14.115615150414612
13271,14.47819853103951
13272,13.997832114758229
13273,14.503645196700676
13274,13.437174117244362
13275,13.038981768465277
13276,16.523560759066484
13277,12.84792653170257
13278,12.948009990259552
13279,14.297936707208567
13280,13.87377946608825
13281,14.854018922562679
13282,13.514405465180353
13283,15.009433026436708
13284,13.779883380321124
13285,14.77102200299171
13286,13.547631112808673
13287,14.597126386511828
13288,14.253765488895429
13289,12.429216196844383
13290,15.538277155705378
13291,14.827111469642754
13292,14.897315728316002
13293,14.343193298796688
13294,14.621986423831222
13295,14.508657738524219
13296,12.751299696013497
13297,14.626440774180603
13298,14.71159858252091
13299,13.955272500339433
13300,14.151982794585487
13301,15.19553530607057
13302,14.151982794585487
13303,13.864300722133706
13304,13.933293593620657
13305,13.038981768465277
13306,14.727793268440891
13307,14.214286677921642
13308,14.269765830241871
13309,14.669925886120343
13310,14.375126345899696
13311,13.527828485512494
13312,14.141210697603576
13313,13.304684934198283
13314,13.071070083016778
13315,13.955272500339433
13316,13.963930563082547
13317,14.457364444136669
13318,14.389310980891652
13319,14.386490104550012
13320,13.304684934198283
13321,14.122995257712235
13322,15.110237725558674
13323,14.375126345899696
13324,14.866332182796036
13325,13.795307850646754
13326,13.17115354157376
13327,13.795307850646754
13328,13.541073712262515
13329,14.590237725516642
13330,13.458835614025542
13331,12.409013489526863
13332,14.141210697603576
13333,13.989463865087712
13334,13.732128949025222
13335,14.204168547756057
13336,14.897315728316002
13337,14.130321297804308
13338,14.0623706358958
13339,13.815510557964274
13340,13.279367126213993
13341,13.253391639810733
13342,13.415032991367148
13343,14.914122846632385
13344,13.764217263576723
13345,13.422467969854667
13346,14.978661367769956
13347,12.429216196844383
13348,13.081541382884074
13349,12.301382825334498
13350,13.721199878493033
13351,14.669925886120343
13352,15.250595083253597
13353,13.199324418540456
13354,14.403297222866392
13355,14.115615150414612
13356,13.458835614025542
13357,15.150511624696614
13358,16.0978929436408
13359,13.17115354157376
13360,16.113083109134777
13361,16.195056692094447
13362,14.334304351379442
13363,13.892471599100402
13364,13.617059619240436
13365,13.732128949025222
13366,13.081541382884074
13367,13.422467969854667
13368,15.201804919084164
13369,13.151922179645874
13370,14.009431250601581
13371,13.997832114758229
13372,14.940440154949757
13373,14.757469036587008
13374,14.269765830241871
13375,13.710150042306449
13376,13.541073712262515
13377,13.800396920154226
13378,14.690979295318174
13379,13.704578997256993
13380,14.0623706358958
13381,12.873902018105829
13382,14.187074114396758
13383,13.42984807715229
13384,15.2624295409006
13385,13.112313041550827
13386,13.928839243271277
13387,14.978661367769956
13388,13.9108207377686
13389,14.237504968023648
13390,14.994165554305921
13391,17.312018119430753
13392,14.430696197054507
13393,15.082458161451598
13394,14.115615150414612
13395,14.812459192855883
13396,14.89051298099325
13397,14.48333993053993
13398,14.669925886120343
13399,14.521080258522776
13400,13.77468856344402
13401,13.244581010128577
13402,15.547166103122624
13403,13.112313041550827
13404,13.235692062711331
13405,14.48333993053993
13406,14.613017753848462
13407,14.166167429577444
13408,14.217636764806924
13409,15.110237725558674
13410,14.310206799800381
13411,13.579788224443204
13412,13.244581010128577
13413,14.301018373745976
13414,14.503645196700676
13415,13.62918097977278
13416,13.038981768465277
13417,13.928839243271277
13418,13.815510557964274
13419,14.602148081611558
13420,13.217673557208654
13421,14.71159858252091
13422,13.567049198665774
13423,12.92391243868049
13424,12.821258284620408
13425,14.301018373745976
13426,15.919644712234481
13427,14.73180128983843
13428,12.691580461311874
13429,14.294845514638894
13430,13.592367006650065
13431,13.592367006650065
13432,14.994165554305921
13433,13.270783382522602
13434,14.547878451677501
13435,14.871563232213587
13436,13.287877815881902
13437,14.20077295875492
13438,14.639686000930624
13439,13.785051350479566
13440,14.552674623940995
13441,13.9108207377686
13442,13.444446876573442
13443,13.9108207377686
13444,14.3372761217686
13445,13.527828485512494
13446,14.808762330974558
13447,14.074021253115776
13448,14.77102200299171
13449,13.444446876573442
13450,14.862829552244833
13451,15.520258650202699
13452,13.304684934198283
13453,14.508657738524219
13454,14.09692301740246
13455,13.337474757021274
13456,13.527828485512494
13457,14.75160391713461
13458,14.137594057133388
13459,13.081541382884074
13460,14.639686000930624
13461,13.296316684527767
13462,14.115615150414612
13463,14.28551418721001
13464,15.973069878908062
13465,16.213405830762646
13466,14.166167429577444
13467,14.914122846632385
13468,14.467835744003965
13469,13.208541073645382
13470,13.217673557208654
13471,12.611537753638338
13472,15.01547534089267
13473,14.253765488895429
13474,14.316285845876763
13475,13.933293593620657
13476,14.392123922268269
13477,14.17318500223609
13478,14.151982794585487
13479,13.579788224443204
13480,15.424948470398375
13481,14.550279413215039
13482,13.8878312195439
13483,14.331323723241304
13484,15.41993592857483
13485,14.115615150414612
13486,13.487006490992238
13487,14.723769118141165
13488,13.681979165339751
13489,16.166885815127753
13490,14.914122846632385
13491,13.458835614025542
13492,13.217673557208654
13493,15.02447090380125
13494,15.789591583986283
13495,13.997832114758229
13496,14.054527458434775
13497,13.38472764187182
13498,12.751299696013497
13499,14.508657738524219
13500,14.077874822431765
13501,14.151268253647618
13502,13.304684934198283
13503,14.790070197962406
13504,14.038654109278484
13505,14.187074114396758
13506,14.253765488895429
13507,14.104441849816487
13508,14.093142294562554
13509,13.217673557208654
13510,14.880221294956703
13511,13.270783382522602
13512,14.346138809026444
13513,14.375126345899696
13514,15.2624295409006
13515,14.945298464100834
13516,13.38472764187182
13517,13.710150042306449
13518,13.997832114758229
13519,13.337474757021274
13520,12.821258284620408
13521,14.22097566607244
13522,13.710150042306449
13523,14.038654109278484
13524,13.933293593620657
13525,13.652991628466498
13526,13.815510557964274
13527,15.119781083605574
13528,13.8878312195439
13529,13.38472764187182
13530,13.732128949025222
13531,13.9108207377686
13532,14.09692301740246
13533,13.709038313453757
13534,14.403297222866392
13535,14.626440774180603
13536,14.690979295318174
13537,14.20077295875492
13538,13.458835614025542
13539,14.808762330974558
13540,13.287877815881902
13541,13.698976741708323
13542,13.573438996764546
13543,14.897315728316002
13544,14.75160391713461
13545,15.49260711887219
13546,14.557447902693651
13547,14.122995257712235
13548,14.905754596961867
13549,13.687677186454389
13550,15.079637285109957
13551,14.151982794585487
13552,13.560618308335483
13553,14.151982794585487
13554,14.68050799545088
13555,13.369223455335854
13556,13.493926933836812
13557,14.827111469642754
13558,12.644327576461329
13559,14.207552645740298
13560,14.690979295318174
13561,14.580978400103845
13562,14.547878451677501
13563,14.808762330974558
13564,14.301018373745976
13565,14.077874822431765
13566,14.253765488895429
13567,13.732128949025222
13568,14.68050799545088
13569,14.038654109278484
13570,14.130321297804308
13571,13.764217263576723
13572,13.785051350479566
13573,14.626440774180603
13574,14.28551418721001
13575,13.487006490992238
13576,13.85952744338105
13577,14.27293540500315
13578,15.394489262913666
13579,13.592367006650065
13580,13.296316684527767
13581,14.27293540500315
13582,14.669925886120343
13583,13.764217263576723
13584,15.176487111099874
13585,15.555976732804778
13586,14.204168547756057
13587,14.780591454007862
13588,14.845129975145433
13589,12.542544882151386
13590,14.871563232213587
13591,12.821258284620408
13592,13.997832114758229
13593,12.793859310432293
13594,14.070152776337855
13595,13.758940206475879
13596,13.554145793829866
13597,14.81614243827218
13598,13.840203170554645
13599,15.41993592857483
13600,13.758940206475879
13601,13.527828485512494
13602,12.429216196844383
13603,14.994165554305921
13604,13.592367006650065
13605,14.496078956317358
13606,13.617059619240436
13607,13.473020249017498
13608,13.353475098367715
13609,13.795307850646754
13610,13.253391639810733
13611,14.375126345899696
13612,13.835313185260453
13613,15.004877209900847
13614,14.845129975145433
13615,14.599412101792684
13616,14.133964289082808
13617,13.567049198665774
13618,13.845069360205818
13619,14.346138809026444
13620,14.301018373745976
13621,12.691580461311874
13622,13.507625778194974
13623,13.081541382884074
13624,12.429216196844383
13625,14.319311566793301
13626,14.104441849816487
13627,14.334304351379442
13628,14.682611045647658
13629,13.081541382884074
13630,14.115615150414612
13631,13.681979165339751
13632,14.576316386998034
13633,16.34123920227253
13634,14.467835744003965
13635,14.511154618722806
13636,13.805460222110773
13637,13.710150042306449
13638,14.503645196700676
13639,14.19394699368452
13640,13.864300722133706
13641,14.166167429577444
13642,13.610943392223
13643,13.42984807715229
13644,13.58609739363647
13645,14.187074114396758
13646,15.424948470398375
13647,13.005829561148378
13648,13.190022025878143
13649,14.316285845876763
13650,14.68050799545088
13651,14.690979295318174
13652,14.0623706358958
13653,14.340239086899256
13654,13.422467969854667
13655,13.976778705560397
13656,13.972514306773938
13657,14.20077295875492
13658,13.710150042306449
13659,14.98644350821201
13660,13.345506928718539
13661,13.253391639810733
13662,14.970818190308929
13663,14.70134208235372
13664,15.201804919084164
13665,14.946912669455374
13666,14.721750953984929
13667,14.628660530918916
13668,13.142166004700508
13669,14.077874822431765
13670,14.266586177324491
13671,14.626440774180603
13672,14.070152776337855
13673,13.976778705560397
13674,13.353475098367715
13675,14.0225247273486
13676,13.795307850646754
13677,13.737549016494562
13678,13.217673557208654
13679,14.688893788827153
13680,14.360737608447597
13681,14.085537695177335
13682,16.34123920227253
13683,12.89921982609012
13684,13.142166004700508
13685,12.92391243868049
13686,14.585618779660347
13687,14.566926646648195
13688,14.690979295318174
13689,14.48333993053993
13690,14.648419680899378
13691,13.864300722133706
13692,14.48333993053993
13693,14.430696197054507
13694,13.81049801614073
13695,14.253765488895429
13696,14.994165554305921
13697,13.976778705560397
13698,13.102160670086809
13699,13.864300722133706
13700,14.297936707208567
13701,14.166167429577444
13702,15.137266397946593
13703,13.567049198665774
13704,14.187074114396758
13705,14.237504968023648
13706,14.316285845876763
13707,14.639686000930624
13708,14.01436141670944
13709,14.234220892822458
13710,14.050582680143757
13711,14.53335035111459
13712,16.02378497148708
13713,13.458835614025542
13714,14.637490610367188
13715,14.363631966473962
13716,13.493926933836812
13717,13.617059619240436
13718,14.806908762325234
13719,14.253765488895429
13720,15.555976732804778
13721,14.457364444136669
13722,14.457364444136669
13723,13.878485357125662
13724,14.408837403242009
13725,14.962913010801817
13726,13.897090544956697
13727,13.652991628466498
13728,14.648419680899378
13729,13.955272500339433
13730,14.592539222504922
13731,13.493926933836812
13732,12.948009990259552
13733,14.297936707208567
13734,14.626440774180603
13735,14.187074114396758
13736,14.187074114396758
13737,13.928839243271277
13738,13.641157170819497
13739,13.968231644981937
13740,13.997832114758229
13741,12.959844447906553
13742,14.48333993053993
13743,13.458835614025542
13744,15.082458161451598
13745,13.815510557964274
13746,14.253765488895429
13747,14.98644350821201
13748,14.316285845876763
13749,14.297936707208567
13750,13.122363377404328
13751,14.665661487333884
13752,13.928839243271277
13753,14.266586177324491
13754,14.357834848789636
13755,14.269765830241871
13756,14.28551418721001
13757,14.28551418721001
13758,14.71159858252091
13759,14.038654109278484
13760,14.166167429577444
13761,14.207552645740298
13762,14.316285845876763
13763,13.060487973686241
13764,15.955576721460545
13765,13.081541382884074
13766,14.20077295875492
13767,14.115615150414612
13768,14.408837403242009
13769,14.253765488895429
13770,13.415032991367148
13771,13.507625778194974
13772,13.060487973686241
13773,13.304684934198283
13774,13.038981768465277
13775,14.417090544998729
13776,13.060487973686241
13777,13.38472764187182
13778,13.710150042306449
13779,13.790192749979985
13780,14.417090544998729
13781,14.603967918328545
13782,13.217673557208654
13783,12.971540487669746
13784,13.353475098367715
13785,14.266586177324491
13786,13.444446876573442
13787,13.38472764187182
13788,14.187074114396758
13789,15.421943961378076
13790,13.62918097977278
13791,13.081541382884074
13792,13.514405465180353
13793,14.115615150414612
13794,14.845129975145433
13795,13.304684934198283
13796,13.38472764187182
13797,13.458835614025542
13798,14.457364444136669
13799,13.493926933836812
13800,14.294845514638894
13801,14.880221294956703
13802,14.074021253115776
13803,13.017002861746503
13804,13.37700559577791
13805,13.687677186454389
13806,14.169682371684887
13807,14.166167429577444
13808,14.545471711646936
13809,13.028052697933088
13810,14.417090544998729
13811,13.296316684527767
13812,14.580978400103845
13813,13.64709190633931
13814,14.357834848789636
13815,14.093142294562554
13816,13.444446876573442
13817,14.73180128983843
13818,14.357834848789636
13819,14.176675407175859
13820,14.28551418721001
13821,15.60727002719233
13822,14.22097566607244
13823,13.997832114758229
13824,14.15910026235435
13825,13.071070083016778
13826,14.354923638582177
13827,14.322328160332725
13828,14.346138809026444
13829,14.430696197054507
13830,13.592367006650065
13831,13.38472764187182
13832,14.845129975145433
13833,13.458835614025542
13834,13.835313185260453
13835,14.026581528044215
13836,13.500799813124575
13837,14.253765488895429
13838,14.15910026235435
13839,13.698976741708323
13840,14.603967918328545
13841,13.527828485512494
13842,13.676248490630767
13843,13.487006490992238
13844,13.199324418540456
13845,13.790192749979985
13846,14.346138809026444
13847,14.956543562516336
13848,14.552674623940995
13849,14.862829552244833
13850,13.329377546788654
13851,13.081541382884074
13852,15.226497531674536
13853,14.68050799545088
13854,13.883169206438088
13855,14.316285845876763
13856,13.652991628466498
13857,14.253765488895429
13858,13.955272500339433
13859,12.560244459250788
13860,14.050582680143757
13861,14.130321297804308
13862,14.0225247273486
13863,13.64709190633931
13864,13.698976741708323
13865,13.500799813124575
13866,13.337474757021274
13867,13.825460888817442
13868,14.897315728316002
13869,13.554145793829866
13870,13.58609739363647
13871,14.01436141670944
13872,14.144814305106875
13873,14.77102200299171
13874,13.710150042306449
13875,14.266586177324491
13876,13.764217263576723
13877,14.038654109278484
13878,14.28551418721001
13879,13.742939865129438
13880,14.85578726961942
13881,13.928839243271277
13882,14.790070197962406
13883,13.641157170819497
13884,14.648419680899378
13885,14.425276129585168
13886,14.28551418721001
13887,14.316285845876763
13888,14.144814305106875
13889,14.580978400103845
13890,14.99877032069267
13891,15.053884789007542
13892,13.122363377404328
13893,14.148404973237604
13894,13.9108207377686
13895,14.207552645740298
13896,13.122363377404328
13897,13.473020249017498
13898,14.725783217512866
13899,14.144814305106875
13900,13.345506928718539
13901,14.580978400103845
13902,13.38472764187182
13903,14.253765488895429
13904,13.514405465180353
13905,14.508657738524219
13906,13.845069360205818
13907,14.430696197054507
13908,13.9108207377686
13909,13.687677186454389
13910,14.0623706358958
13911,13.42984807715229
13912,14.721750953984929
13913,14.27293540500315
13914,14.669925886120343
13915,13.62918097977278
13916,14.690979295318174
13917,13.39239051461739
13918,14.038654109278484
13919,14.790070197962406
13920,14.316285845876763
13921,14.68050799545088
13922,14.327735202643971
13923,14.644062375530423
13924,14.53335035111459
13925,14.626440774180603
13926,14.151982794585487
13927,15.483217378522351
13928,14.301018373745976
13929,14.253765488895429
13930,14.187074114396758
13931,14.635290389457586
13932,14.77102200299171
13933,13.955272500339433
13934,14.862829552244833
13935,14.141210697603576
13936,15.096444403426338
13937,15.170056220769585
13938,13.244581010128577
13939,14.100689500197937
13940,14.626440774180603
13941,15.02447090380125
13942,14.20077295875492
13943,14.038654109278484
13944,13.217673557208654
13945,12.971540487669746
13946,14.98644350821201
13947,13.764217263576723
13948,13.500799813124575
13949,14.648419680899378
13950,13.38472764187182
13951,14.603967918328545
13952,13.906264921232738
13953,14.077874822431765
13954,13.279367126213993
13955,14.269765830241871
13956,14.28551418721001
13957,14.240778293368619
13958,14.291744736960645
13959,14.144814305106875
13960,13.9108207377686
13961,14.115615150414612
13962,14.790070197962406
13963,13.635187003832993
13964,13.567049198665774
13965,13.253391639810733
13966,12.834681304952548
13967,13.698976741708323
13968,14.04662227892766
13969,13.199324418540456
13970,14.187074114396758
13971,14.151982794585487
13972,12.793859310432293
13973,14.569282360340654
13974,13.62918097977278
13975,14.151982794585487
13976,12.89921982609012
13977,14.115615150414612
13978,13.815510557964274
13979,13.997832114758229
13980,14.253765488895429
13981,14.569282360340654
13982,16.25785759333348
13983,13.955272500339433
13984,14.253765488895429
13985,13.704578997256993
13986,14.375126345899696
13987,14.253765488895429
13988,12.92391243868049
13989,14.557447902693651
13990,13.579788224443204
13991,14.430696197054507
13992,13.560618308335483
13993,14.357834848789636
13994,14.22097566607244
13995,13.217673557208654
13996,13.681979165339751
13997,13.573438996764546
13998,13.997832114758229
13999,13.641157170819497
14000,14.253765488895429
14001,13.217673557208654
14002,14.444119217386648
14003,14.253765488895429
14004,14.946912669455374
14005,13.353475098367715
14006,14.331323723241304
14007,13.353475098367715
14008,13.270783382522602
14009,14.253765488895429
14010,14.018451401960965
14011,14.397726177816939
14012,13.764217263576723
14013,13.42984807715229
14014,14.26339638195639
14015,15.360943140422462
14016,12.948009990259552
14017,14.237504968023648
14018,13.017002861746503
14019,14.580978400103845
14020,14.389310980891652
14021,14.446782334806132
14022,13.710150042306449
14023,14.151982794585487
14024,12.468436909997665
14025,15.082458161451598
14026,13.976778705560397
14027,14.346138809026444
14028,13.652991628466498
14029,13.527828485512494
14030,14.363631966473962
14031,13.415032991367148
14032,13.732128949025222
14033,13.527828485512494
14034,15.03928598958639
14035,13.790192749979985
14036,14.018451401960965
14037,14.070152776337855
14038,14.375126345899696
14039,12.959844447906553
14040,13.437174117244362
14041,13.981024996441848
14042,14.972391754756359
14043,14.111904571018076
14044,13.151922179645874
14045,14.294845514638894
14046,14.077874822431765
14047,13.815510557964274
14048,14.48333993053993
14049,14.207552645740298
14050,14.603967918328545
14051,13.58609739363647
14052,14.197365800433305
14053,14.104441849816487
14054,13.9108207377686
14055,14.452087387035824
14056,14.790070197962406
14057,14.71159858252091
14058,14.269765830241871
14059,13.304684934198283
14060,14.470436525704022
14061,14.346138809026444
14062,14.253765488895429
14063,13.864300722133706
14064,13.955272500339433
14065,13.253391639810733
14066,14.871563232213587
14067,15.49260711887219
14068,14.389310980891652
14069,14.018451401960965
14070,14.0623706358958
14071,13.369223455335854
14072,13.458835614025542
14073,13.287877815881902
14074,13.262125319779487
14075,13.487006490992238
14076,13.764217263576723
14077,14.310206799800381
14078,13.017002861746503
14079,14.669925886120343
14080,14.508657738524219
14081,13.102160670086809
14082,13.199324418540456
14083,14.808762330974558
14084,13.541073712262515
14085,14.038654109278484
14086,14.375126345899696
14087,14.430696197054507
14088,14.48333993053993
14089,13.541073712262515
14090,13.399995114002609
14091,13.500799813124575
14092,14.648419680899378
14093,13.235692062711331
14094,14.392123922268269
14095,13.815510557964274
14096,17.014183675514957
14097,14.457364444136669
14098,14.375126345899696
14099,13.579788224443204
14100,14.897315728316002
14101,15.150511624696614
14102,13.262125319779487
14103,13.038981768465277
14104,14.767168433675721
14105,14.684709682304579
14106,13.897090544956697
14107,14.19394699368452
14108,14.946912669455374
14109,13.102160670086809
14110,14.715671907908545
14111,14.635290389457586
14112,13.997832114758229
14113,12.506177237980511
14114,13.710150042306449
14115,15.003353980360327
14116,13.244581010128577
14117,13.698976741708323
14118,13.815510557964274
14119,12.301382825334498
14120,14.449438378864247
14121,13.36138027787483
14122,15.464169183551656
14123,14.322328160332725
14124,14.100689500197937
14125,13.989463865087712
14126,13.081541382884074
14127,14.590237725516642
14128,14.808762330974558
14129,14.115615150414612
14130,13.217673557208654
14131,12.345834587905333
14132,14.316285845876763
14133,14.077874822431765
14134,14.22097566607244
14135,12.793859310432293
14136,14.151982794585487
14137,14.386490104550012
14138,15.29711509888849
14139,14.266586177324491
14140,14.304090572782945
14141,14.70134208235372
14142,12.793859310432293
14143,14.480772535034683
14144,15.919644712234481
14145,13.458835614025542
14146,14.240778293368619
14147,13.399995114002609
14148,13.304684934198283
14149,15.055333015183907
14150,14.380824367014334
14151,15.079637285109957
14152,15.117063690629074
14153,14.316285845876763
14154,14.845129975145433
14155,14.659230597003594
14156,13.997832114758229
14157,14.151982794585487
14158,12.765688433465597
14159,15.319587954740548
14160,14.346138809026444
14161,14.334304351379442
14162,14.276094965293519
14163,13.369223455335854
14164,13.567049198665774
14165,14.187074114396758
14166,15.789591583986283
14167,15.38412647587812
14168,13.790192749979985
14169,13.262125319779487
14170,14.77102200299171
14171,14.204168547756057
14172,14.354923638582177
14173,13.296316684527767
14174,12.429216196844383
14175,14.316285845876763
14176,14.799459938312244
14177,14.204168547756057
14178,15.35237777756354
14179,14.247292974389811
14180,15.137266397946593
14181,16.811242831518264
14182,16.454567887579532
14183,13.38472764187182
14184,15.045151109038787
14185,15.189226136877304
14186,13.710150042306449
14187,13.091904169919621
14188,14.690979295318174
14189,13.493926933836812
14190,14.417090544998729
14191,13.721199878493033
14192,14.360737608447597
14193,13.017002861746503
14194,15.006398122741555
14195,13.353475098367715
14196,13.567049198665774
14197,14.77102200299171
14198,14.20077295875492
14199,13.444446876573442
14200,12.92391243868049
14201,14.17318500223609
14202,12.84792653170257
14203,14.22097566607244
14204,12.873902018105829
14205,14.75160391713461
14206,13.864300722133706
14207,14.446782334806132
14208,13.652991628466498
14209,14.77102200299171
14210,13.897090544956697
14211,14.250534468313983
14212,14.557447902693651
14213,13.17115354157376
14214,15.710127412632037
14215,14.244040939003435
14216,14.626440774180603
14217,13.180632285528304
14218,12.92391243868049
14219,14.962913010801817
14220,14.603967918328545
14221,14.126664986601197
14222,13.017002861746503
14223,14.204168547756057
14224,13.304684934198283
14225,12.793859310432293
14226,13.815510557964274
14227,14.626440774180603
14228,13.493926933836812
14229,12.886641043883259
14230,13.933293593620657
14231,13.38472764187182
14232,15.110237725558674
14233,14.204168547756057
14234,14.018451401960965
14235,14.626440774180603
14236,13.492546671367853
14237,13.592367006650065
14238,14.444119217386648
14239,14.446782334806132
14240,16.25785759333348
14241,15.816990558174398
14242,13.62918097977278
14243,14.557447902693651
14244,14.648419680899378
14245,15.001828427051489
14246,13.955272500339433
14247,13.39239051461739
14248,14.28551418721001
14249,13.997832114758229
